,player_name,player_id,team_name,team_id,season,primary_position,tb_hit,bb_hit,so_hit,sb_hit,hr_hit,rbi_hit,xbh_hit,tpa_hit,h_hit,r_hit,ab_hit,sv_pitch,bb_pitch,so_pitch,hr_pitch,qs_pitch,hld_pitch,svo_pitch,h_pitch,ip_pitch,r_pitch,ab_pitch,er_pitch
1580,"Harris, Gene",115535,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,3.0,,,1.0,47.0,33.1,27.0,133.0,24.0
1582,"Holman, Brian",116096,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,82.0,9.0,,,0.0,160.0,159.2,68.0,613.0,61.0
1584,"Jackson, Michael",116436,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,54.0,94.0,8.0,,,10.0,81.0,99.1,43.0,363.0,35.0
1585,"Johnson, Randy",116615,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,104.0,11.0,,,0.0,118.0,131.0,75.0,483.0,64.0
1587,"Kingery, Mike",117090,Mariners,136,1989,OF,26.0,7.0,14.0,1.0,2.0,6.0,5.0,84.0,17.0,14.0,76.0,,,,,,,,,,,,
1588,"Langston, Mark",117480,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,60.0,3.0,,,0.0,60.0,73.1,30.0,271.0,29.0
1590,"Leonard, Jeffrey",117691,Mariners,136,1989,DH,238.0,38.0,125.0,6.0,24.0,93.0,45.0,621.0,144.0,69.0,566.0,,,,,,,,,,,,
1591,"Martinez, Edgar",118365,Mariners,136,1989,DH,52.0,17.0,26.0,2.0,2.0,20.0,7.0,196.0,41.0,20.0,171.0,,,,,,,,,,,,
1592,"McGuire, Bill",118741,Mariners,136,1989,C,8.0,2.0,6.0,0.0,1.0,4.0,1.0,30.0,5.0,2.0,28.0,,,,,,,,,,,,
1593,"Niedenfuer, Tom",119781,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,7.0,,,3.0,46.0,36.1,29.0,149.0,27.0
1594,"Powell, Dennis",120713,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,27.0,6.0,,,2.0,49.0,45.0,25.0,172.0,25.0
1595,"Presley, Jim",120755,Mariners,136,1989,3B,150.0,21.0,107.0,0.0,12.0,41.0,33.0,417.0,92.0,42.0,390.0,,,,,,,,,,,,
1596,"Quinones, Rey",120851,Mariners,136,1989,SS,2.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,2.0,2.0,19.0,,,,,,,,,,,,
1597,"Reed, Jerry",120994,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,50.0,10.0,,,4.0,89.0,101.2,44.0,379.0,36.0
1598,"Reynolds, Harold",121108,Mariners,136,1989,2B,226.0,55.0,45.0,25.0,0.0,43.0,33.0,677.0,184.0,87.0,613.0,,,,,,,,,,,,
1599,"Schooler, Mike",121856,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,69.0,2.0,,,40.0,81.0,77.0,27.0,304.0,24.0
1600,"Solano, Julio",122524,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,,,0.0,6.0,9.2,8.0,34.0,6.0
1601,"Swift, Bill",123053,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,45.0,7.0,,,1.0,140.0,130.0,72.0,504.0,64.0
1602,"Trout, Steve",123480,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,3.0,,,2.0,43.0,30.0,27.0,129.0,22.0
1603,"Valle, Dave",123621,Mariners,136,1989,C,112.0,29.0,32.0,0.0,7.0,34.0,20.0,355.0,75.0,32.0,316.0,,,,,,,,,,,,
1604,"Vizquel, Omar",123744,Mariners,136,1989,SS,101.0,28.0,40.0,1.0,1.0,20.0,11.0,431.0,85.0,45.0,387.0,,,,,,,,,,,,
1605,"Wilson, Jim",124406,Mariners,136,1989,DH,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,,,,,,,,,,,,
1606,"Zavaras, Clint",124749,Mariners,136,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.0,4.0,,,0.0,49.0,52.0,33.0,194.0,30.0
1607,"Akerfelds, Darrel",110101,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,,,1.0,11.0,11.0,6.0,44.0,4.0
1608,"Alvarez, Wilson",110209,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,,0.0,3.0,0.0,3.0,3.0,3.0
1609,"Arnsberg, Brad",110336,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,26.0,6.0,,,1.0,45.0,48.0,27.0,182.0,22.0
1610,"Baines, Harold",110456,Rangers,140,1989,DH,67.0,13.0,27.0,0.0,3.0,16.0,12.0,186.0,49.0,18.0,172.0,,,,,,,,,,,,
1611,"Barfield, John",110560,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,,,0.0,15.0,11.2,10.0,47.0,8.0
1612,"Bell, Buddy",110815,Rangers,140,1989,DH,19.0,7.0,10.0,0.0,0.0,3.0,4.0,90.0,15.0,4.0,82.0,,,,,,,,,,,,
1613,"Bosley, Thad",111251,Rangers,140,1989,OF,14.0,3.0,11.0,2.0,1.0,9.0,3.0,44.0,9.0,5.0,40.0,,,,,,,,,,,,
1614,"Brown, Kevin",111554,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,104.0,10.0,,,0.0,167.0,191.0,81.0,715.0,71.0
1615,"Buechele, Steve",111668,Rangers,140,1989,3B,188.0,36.0,107.0,1.0,16.0,59.0,40.0,530.0,114.0,60.0,486.0,,,,,,,,,,,,
1616,"Coolbaugh, Scott",112635,Rangers,140,1989,3B,21.0,4.0,12.0,0.0,2.0,7.0,3.0,57.0,14.0,7.0,51.0,,,,,,,,,,,,
1617,"Daugherty, Jack",113072,Rangers,140,1989,OF,43.0,11.0,21.0,2.0,1.0,10.0,7.0,121.0,32.0,15.0,106.0,,,,,,,,,,,,
1618,"Espy, Cecil",113906,Rangers,140,1989,OF,157.0,38.0,99.0,45.0,3.0,31.0,22.0,527.0,122.0,65.0,475.0,,,,,,,,,,,,
1619,"Fletcher, Scott",114239,Rangers,140,1989,SS,91.0,38.0,41.0,1.0,0.0,22.0,15.0,358.0,75.0,47.0,314.0,,,,,,,,,,,,
1620,"Franco, Julio",212297,Rangers,140,1989,2B,253.0,66.0,69.0,21.0,13.0,92.0,49.0,621.0,173.0,80.0,548.0,,,,,,,,,,,,
1621,"Gonzalez, Juan",114932,Rangers,140,1989,RF,15.0,6.0,17.0,0.0,1.0,7.0,4.0,68.0,9.0,6.0,60.0,,,,,,,,,,,,
1622,"Guante, Cecilio",115215,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,69.0,7.0,,,5.0,66.0,69.0,35.0,265.0,30.0
1623,"Hall, Drew",115335,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,45.0,3.0,,,0.0,42.0,58.1,24.0,203.0,24.0
1624,"Hough, Charlie",116176,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,94.0,28.0,,,0.0,168.0,182.0,97.0,685.0,88.0
1625,"Incaviglia, Pete",116386,Rangers,140,1989,OF,205.0,32.0,136.0,5.0,21.0,81.0,52.0,495.0,107.0,48.0,453.0,,,,,,,,,,,,
1626,"Jeffcoat, Mike",116512,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,64.0,7.0,,,0.0,139.0,130.2,65.0,514.0,52.0
1627,"Kreuter, Chad",117316,Rangers,140,1989,C,42.0,27.0,40.0,0.0,5.0,9.0,8.0,192.0,24.0,16.0,158.0,,,,,,,,,,,,
1628,"Kunkel, Jeff",117364,Rangers,140,1989,SS,128.0,20.0,75.0,3.0,8.0,29.0,31.0,326.0,79.0,39.0,293.0,0.0,3.0,0.0,1.0,,,0.0,4.0,1.2,4.0,9.0,4.0
1629,"Leach, Rick",117580,Rangers,140,1989,DH,84.0,32.0,33.0,2.0,1.0,23.0,16.0,278.0,65.0,32.0,239.0,,,,,,,,,,,,
1630,"Manrique, Fred",118251,Rangers,140,1989,2B,73.0,9.0,33.0,4.0,2.0,22.0,14.0,210.0,55.0,23.0,191.0,,,,,,,,,,,,
1631,"McMurtry, Craig",118837,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,3.0,,,1.0,29.0,23.0,21.0,93.0,19.0
1632,"Mielke, Gary",119036,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,26.0,4.0,,,2.0,52.0,49.2,18.0,186.0,18.0
1633,"Moyer, Jamie",119469,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,44.0,10.0,,,0.0,84.0,76.0,51.0,297.0,41.0
1634,"Palmeiro, Rafael",120191,Rangers,140,1989,1B,209.0,63.0,48.0,4.0,8.0,64.0,35.0,632.0,154.0,76.0,559.0,,,,,,,,,,,,
1635,"Palmer, Dean",120194,Rangers,140,1989,3B,4.0,0.0,12.0,0.0,0.0,1.0,2.0,20.0,2.0,0.0,19.0,,,,,,,,,,,,
1636,"Petralli, Geno",120474,Rangers,140,1989,C,75.0,17.0,24.0,0.0,4.0,23.0,11.0,205.0,56.0,18.0,184.0,,,,,,,,,,,,
1637,"Reimer, Kevin",121040,Rangers,140,1989,OF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,,,,,,,,,,,,
1638,"Rogers, Kenny",121386,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,63.0,2.0,,,5.0,60.0,73.2,28.0,259.0,24.0
1639,"Russell, Jeff",121569,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,77.0,4.0,,,44.0,45.0,72.2,21.0,247.0,16.0
1640,"Ryan, Nolan",121597,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,301.0,17.0,,,0.0,162.0,239.1,96.0,867.0,85.0
1641,"Sierra, Ruben",122218,Rangers,140,1989,RF,344.0,43.0,82.0,8.0,29.0,119.0,78.0,689.0,194.0,101.0,634.0,,,,,,,,,,,,
1642,"Sosa, Sammy",122544,Rangers,140,1989,LF,26.0,0.0,20.0,0.0,1.0,3.0,4.0,88.0,20.0,8.0,84.0,,,,,,,,,,,,
1643,"Stanley, Mike",122673,Rangers,140,1989,C,38.0,12.0,29.0,1.0,1.0,11.0,5.0,137.0,30.0,9.0,122.0,,,,,,,,,,,,
1644,"Stone, Jeff",122827,Rangers,140,1989,DH,11.0,3.0,5.0,2.0,0.0,5.0,3.0,41.0,6.0,5.0,36.0,,,,,,,,,,,,
1645,"Sundberg, Jim",122983,Rangers,140,1989,C,44.0,23.0,37.0,0.0,2.0,8.0,10.0,178.0,29.0,13.0,147.0,,,,,,,,,,,,
1646,"Wilmet, Paul",124374,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,0.0,5.0,2.1,4.0,12.0,4.0
1647,"Witt, Bobby",124492,Rangers,140,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,166.0,14.0,,,0.0,182.0,194.1,123.0,734.0,111.0
1648,"Acker, Jim",110033,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,1.0,,,0.0,24.0,28.1,7.0,102.0,5.0
1650,"Barfield, Jesse",110559,Blue Jays,141,1989,OF,35.0,5.0,28.0,0.0,5.0,11.0,9.0,86.0,16.0,8.0,80.0,,,,,,,,,,,,
1651,"Batiste, Kevin",110685,Blue Jays,141,1989,OF,2.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,8.0,,,,,,,,,,,,
1652,"Bell, George",110823,Blue Jays,141,1989,OF,281.0,33.0,60.0,4.0,18.0,104.0,61.0,664.0,182.0,88.0,613.0,,,,,,,,,,,,
1653,"Borders, Pat",111232,Blue Jays,141,1989,C,84.0,11.0,45.0,2.0,3.0,29.0,15.0,256.0,62.0,22.0,241.0,,,,,,,,,,,,
1654,"Brenly, Bob",111423,Blue Jays,141,1989,DH,23.0,10.0,17.0,1.0,1.0,6.0,5.0,99.0,15.0,9.0,88.0,,,,,,,,,,,,
1655,"Buice, DeWayne",111677,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,2.0,,,0.0,13.0,17.0,12.0,59.0,11.0
1656,"Cabrera, Francisco",111849,Blue Jays,141,1989,DH,3.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,2.0,1.0,12.0,,,,,,,,,,,,
1657,"Castillo, Tony",112109,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,,,1.0,23.0,17.2,14.0,69.0,12.0
1659,"Cerutti, John",112160,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,69.0,19.0,,,0.0,214.0,205.1,90.0,785.0,70.0
1660,"Cummings, Steve",112938,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,1.0,,,0.0,18.0,21.0,9.0,78.0,7.0
1661,"Ducey, Rob",113585,Blue Jays,141,1989,LF,20.0,9.0,25.0,2.0,0.0,7.0,4.0,86.0,16.0,5.0,76.0,,,,,,,,,,,,
1662,"Felix, Junior",114053,Blue Jays,141,1989,OF,164.0,33.0,101.0,18.0,9.0,46.0,31.0,454.0,107.0,62.0,415.0,,,,,,,,,,,,
1663,"Fernandez, Tony",114079,Blue Jays,141,1989,SS,223.0,29.0,51.0,22.0,11.0,64.0,45.0,617.0,147.0,64.0,573.0,,,,,,,,,,,,
1664,"Flanagan, Mike",114216,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,10.0,,,0.0,186.0,171.2,82.0,658.0,75.0
1665,"Gozzo, Mauro",115000,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,,,1.0,35.0,31.2,19.0,121.0,17.0
1666,"Gruber, Kelly",115209,Blue Jays,141,1989,3B,244.0,30.0,60.0,10.0,18.0,73.0,46.0,583.0,158.0,83.0,545.0,,,,,,,,,,,,
1667,"Henke, Tom",115765,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,116.0,5.0,,,24.0,66.0,89.0,20.0,322.0,19.0
1668,"Hernandez, Xavier",115820,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,,,0.0,25.0,22.2,15.0,90.0,12.0
1669,"Hill, Glenallen",115935,Blue Jays,141,1989,OF,18.0,3.0,12.0,2.0,1.0,7.0,1.0,55.0,15.0,4.0,52.0,,,,,,,,,,,,
1670,"Infante, Alexis",116387,Blue Jays,141,1989,3B,2.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,1.0,12.0,,,,,,,,,,,,
1671,"Key, Jimmy",117032,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,118.0,18.0,,,0.0,226.0,216.0,99.0,838.0,93.0
1672,"Lawless, Tom",117554,Blue Jays,141,1989,OF,17.0,7.0,12.0,12.0,0.0,3.0,1.0,79.0,16.0,20.0,70.0,,,,,,,,,,,,
1673,"Lee, Manuel",117607,Blue Jays,141,1989,SS,100.0,20.0,60.0,4.0,3.0,34.0,14.0,322.0,78.0,27.0,300.0,,,,,,,,,,,,
1674,"Leiter, Al",117652,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,,,0.0,9.0,6.2,3.0,29.0,3.0
1676,"Liriano, Nelson",117810,Blue Jays,141,1989,2B,157.0,43.0,51.0,16.0,5.0,53.0,34.0,478.0,110.0,51.0,418.0,,,,,,,,,,,,
1677,"Mazzilli, Lee",118499,Blue Jays,141,1989,DH,30.0,17.0,16.0,2.0,4.0,11.0,7.0,86.0,15.0,12.0,66.0,,,,,,,,,,,,
1678,"McGriff, Fred",118730,Blue Jays,141,1989,1B,289.0,119.0,132.0,7.0,36.0,92.0,66.0,680.0,148.0,98.0,551.0,,,,,,,,,,,,
1679,"Moseby, Lloyd",119432,Blue Jays,141,1989,OF,175.0,56.0,101.0,24.0,11.0,43.0,39.0,572.0,111.0,72.0,502.0,,,,,,,,,,,,
1680,"Mulliniks, Rance",119506,Blue Jays,141,1989,3B,89.0,34.0,40.0,0.0,3.0,29.0,16.0,309.0,65.0,25.0,273.0,,,,,,,,,,,,
1681,"Musselman, Jeff",119603,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,,,0.0,19.0,11.0,15.0,47.0,13.0
1683,"Myers, Greg",119616,Blue Jays,141,1989,C,7.0,2.0,9.0,0.0,0.0,1.0,2.0,46.0,5.0,0.0,44.0,,,,,,,,,,,,
1684,"Nunez, Jose Antonio",119867,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,,,0.0,8.0,10.2,3.0,40.0,3.0
1685,"Olerud, John",119976,Blue Jays,141,1989,1B,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,8.0,,,,,,,,,,,,
1686,"Sanchez, Alex",121657,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0,,,0.0,16.0,11.2,13.0,45.0,13.0
1687,"Stieb, Dave",122791,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,101.0,12.0,,,0.0,164.0,206.2,83.0,748.0,77.0
1688,"Stottlemyre, Todd",122840,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,63.0,11.0,,,0.0,137.0,127.2,56.0,486.0,55.0
1689,"Virgil, Ozzie",123735,Blue Jays,141,1989,DH,6.0,4.0,3.0,0.0,1.0,2.0,2.0,15.0,2.0,2.0,11.0,,,,,,,,,,,,
1690,"Ward, Duane",123929,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,58.0,122.0,4.0,,,27.0,94.0,114.2,55.0,408.0,48.0
1691,"Wells, David",124071,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,78.0,5.0,,,9.0,66.0,86.1,25.0,319.0,23.0
1692,"Whitt, Ernie",124224,Blue Jays,141,1989,C,160.0,52.0,53.0,5.0,11.0,53.0,36.0,440.0,101.0,42.0,385.0,,,,,,,,,,,,
1693,"Wills, Frank",124370,Blue Jays,141,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,41.0,4.0,,,0.0,65.0,71.1,31.0,269.0,29.0
1694,"Wilson, Mookie",124434,Blue Jays,141,1989,OF,88.0,3.0,37.0,12.0,2.0,17.0,12.0,247.0,71.0,32.0,238.0,,,,,,,,,,,,
1695,"Acker, Jim",110033,Braves,144,1989,P,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,2.0,20.0,68.0,5.0,,,5.0,84.0,97.2,29.0,354.0,29.0
1697,"Aldrich, Jay",110120,Braves,144,1989,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,,,1.0,7.0,12.1,5.0,42.0,3.0
1699,"Alvarez, Jose",110206,Braves,144,1989,P,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,24.0,45.0,4.0,,,5.0,44.0,50.1,18.0,186.0,16.0
1700,"Assenmacher, Paul",110358,Braves,144,1989,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,16.0,64.0,2.0,,,2.0,55.0,57.2,26.0,221.0,23.0
1702,"Benedict, Bruce",110852,Braves,144,1989,C,37.0,23.0,18.0,0.0,1.0,6.0,4.0,186.0,31.0,12.0,160.0,,,,,,,,,,,,
1703,"Berroa, Geronimo",110928,Braves,144,1989,OF,46.0,7.0,32.0,0.0,2.0,9.0,6.0,143.0,36.0,7.0,136.0,,,,,,,,,,,,
1704,"Blauser, Jeff",111090,Braves,144,1989,SS,187.0,38.0,101.0,5.0,12.0,46.0,38.0,507.0,123.0,63.0,456.0,,,,,,,,,,,,
1705,"Blocker, Terry",111107,Braves,144,1989,OF,8.0,1.0,5.0,1.0,0.0,1.0,1.0,32.0,7.0,1.0,31.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0,0.0,2.0,0.0
1706,"Boever, Joe",111147,Braves,144,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,34.0,68.0,6.0,,,30.0,78.0,82.1,37.0,309.0,36.0
1707,"Cabrera, Francisco",111849,Braves,144,1989,1B,5.0,0.0,3.0,0.0,0.0,0.0,2.0,14.0,3.0,0.0,14.0,,,,,,,,,,,,
1708,"Castillo, Tony",112109,Braves,144,1989,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,,,0.0,8.0,9.1,5.0,36.0,5.0
1710,"Clary, Marty",112373,Braves,144,1989,P,5.0,3.0,7.0,0.0,0.0,1.0,0.0,39.0,5.0,3.0,31.0,0.0,31.0,30.0,6.0,,,0.0,103.0,108.2,47.0,413.0,38.0
1711,"Davis, Jody",113118,Braves,144,1989,C,56.0,23.0,61.0,0.0,4.0,19.0,9.0,257.0,39.0,12.0,231.0,,,,,,,,,,,,
1712,"Denson, Drew",113273,Braves,144,1989,1B,10.0,3.0,9.0,1.0,0.0,5.0,1.0,39.0,9.0,1.0,36.0,,,,,,,,,,,,
1713,"Eave, Gary",113719,Braves,144,1989,P,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,12.0,9.0,0.0,,,0.0,15.0,20.2,3.0,75.0,3.0
1714,"Eichhorn, Mark",113780,Braves,144,1989,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,19.0,49.0,6.0,,,2.0,70.0,68.1,36.0,255.0,33.0
1715,"Evans, Darrell",113935,Braves,144,1989,1B,98.0,41.0,46.0,0.0,11.0,39.0,18.0,323.0,57.0,31.0,276.0,,,,,,,,,,,,
1716,"Gant, Ron",114567,Braves,144,1989,LF,87.0,20.0,63.0,9.0,9.0,25.0,20.0,285.0,46.0,26.0,260.0,,,,,,,,,,,,
1717,"Glavine, Tom",114849,Braves,144,1989,P,12.0,5.0,20.0,0.0,0.0,4.0,1.0,76.0,10.0,6.0,67.0,0.0,40.0,90.0,20.0,,,0.0,172.0,186.0,88.0,709.0,76.0
1718,"Greene, Tommy",115099,Braves,144,1989,P,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,10.0,0.0,6.0,17.0,5.0,,,0.0,22.0,26.1,12.0,94.0,12.0
1719,"Gregg, Tommy",115118,Braves,144,1989,1B,93.0,18.0,45.0,3.0,6.0,23.0,14.0,298.0,67.0,24.0,276.0,,,,,,,,,,,,
1720,"Henry, Dwayne",115781,Braves,144,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,16.0,2.0,,,2.0,12.0,12.2,6.0,48.0,6.0
1721,"James, Dion",116476,Braves,144,1989,OF,54.0,25.0,23.0,1.0,1.0,11.0,8.0,200.0,44.0,15.0,170.0,,,,,,,,,,,,
1722,"Justice, David",116798,Braves,144,1989,RF,18.0,3.0,9.0,2.0,1.0,3.0,4.0,56.0,12.0,7.0,51.0,,,,,,,,,,,,
1723,"Lemke, Mark",117668,Braves,144,1989,2B,20.0,5.0,7.0,0.0,2.0,10.0,5.0,60.0,10.0,4.0,55.0,,,,,,,,,,,,
1724,"Lilliquist, Derek",117767,Braves,144,1989,P,13.0,0.0,12.0,0.0,0.0,4.0,1.0,66.0,12.0,5.0,63.0,0.0,34.0,79.0,16.0,,,1.0,202.0,165.2,87.0,671.0,73.0
1725,"Mann, Kelly",118240,Braves,144,1989,C,7.0,0.0,6.0,0.0,0.0,1.0,2.0,25.0,5.0,1.0,24.0,,,,,,,,,,,,
1726,"McDowell, Oddibe",118657,Braves,144,1989,OF,132.0,27.0,37.0,15.0,7.0,24.0,29.0,308.0,85.0,56.0,280.0,,,,,,,,,,,,
1727,"Mercker, Kent",118967,Braves,144,1989,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,,,0.0,8.0,4.1,6.0,20.0,6.0
1728,"Mizerock, John",119209,Braves,144,1989,C,6.0,0.0,3.0,0.0,0.0,2.0,0.0,27.0,6.0,1.0,27.0,,,,,,,,,,,,
1729,"Murphy, Dale",119545,Braves,144,1989,OF,207.0,65.0,142.0,3.0,20.0,84.0,36.0,647.0,131.0,60.0,574.0,,,,,,,,,,,,
1730,"Perry, Gerald",120439,Braves,144,1989,1B,90.0,32.0,28.0,10.0,4.0,21.0,15.0,303.0,67.0,24.0,266.0,,,,,,,,,,,,
